gvkey,fyear,calyear,car,e,aaer
1300,1996,1996,0.084811336,0.008208425,0
1327,1995,1996,-0.314556797,0.003049911,0
1331,1995,1996,0.005281509,-0.03656207,0
1351,1996,1996,-0.055902567,-0.00901679,0
1356,1996,1996,0.071623228,-0.009480325,0
1359,1996,1996,0.033996734,0.006534597,0
1372,1996,1996,0.001656142,-0.005065951,0
1380,1996,1996,-0.038675815,0.018651187,0
1382,1996,1996,-0.031101493,-0.005076101,0
1392,1996,1996,0.036024087,-0.067750998,0
1393,1995,1996,0.002229526,-0.012603867,0
1408,1996,1996,-0.0181505,0.004801979,0
1411,1996,1996,-0.124838448,-0.004117071,0
1446,1996,1996,-0.135383032,-0.091027714,0
1468,1995,1996,0.035936176,-0.001968706,0
1478,1996,1996,-0.003624221,-0.030621247,0
1500,1996,1996,-0.123533273,0.00393688,0
1562,1995,1996,-0.205878746,-0.02266743,0
1567,1996,1996,0.006556947,-0.02218955,0
1573,1995,1996,-0.050928948,0.003281936,0
1598,1996,1996,-0.039018613,0.024237625,0
1602,1996,1996,0.035883563,0.02837792,0
1608,1996,1996,-0.101101785,-0.003342078,0
1609,1996,1996,0.073422724,0.01320176,0
1632,1996,1996,0.117201633,0.005469393,0
1634,1996,1996,-0.122386931,7.39E-05,0
1651,1996,1996,0.219886677,0.010065281,0
1655,1995,1996,-0.040356738,-0.021817749,0
1661,1996,1996,-0.046828609,0.005574424,0
1663,1996,1996,0.063352382,0.012323726,0
1678,1996,1996,-0.026199176,0.01492343,0
1690,1996,1996,0.098138789,-0.073878869,0
1703,1996,1996,-0.060894845,0.002774082,0
1704,1996,1996,0.163169105,0.015789203,0
1706,1996,1996,0.104242881,0.001317907,0
1722,1996,1996,0.012852787,0.009483612,0
1755,1996,1996,0.044784244,0.006350342,0
1762,1996,1996,-0.047190437,0.010455389,0
1766,1996,1996,-0.166565475,-0.010892509,0
1773,1996,1996,0.134312302,0.000141223,0
1786,1996,1996,-0.05128818,0.017577499,0
1789,1996,1996,-0.043041203,0.001706771,0
1794,1996,1996,-0.033191394,-0.00609317,0
1848,1996,1996,0.040637509,0.010213508,0
1849,1996,1996,-0.073167369,0.002769474,0
1878,1995,1996,-0.034058998,-0.009071447,0
1891,1996,1996,-0.086884028,0.003776412,0
1913,1996,1996,0.088388851,0.015438869,0
1914,1996,1996,0.023685522,-0.098921172,0
1919,1996,1996,0.174849046,0.003982378,0
1920,1996,1996,0.038365173,0.054921009,0
1940,1996,1996,-0.154173998,-0.000123862,0
1943,1996,1996,0.16257648,0.032929465,0
1968,1996,1996,0.247657652,0.017536489,0
1976,1996,1996,0.139800584,0.010469224,0
1981,1996,1996,0.003669779,0.001367862,0
1988,1996,1996,-0.054846326,-0.018659096,0
1989,1996,1996,-0.001419726,0.00461532,0
2006,1996,1996,0.193762289,0.02024206,0
2008,1996,1996,-0.074654213,0.003366862,0
2034,1996,1996,-0.033506651,-0.002367768,0
2044,1996,1996,-0.07136851,-0.001539474,0
2049,1996,1996,-0.003877507,0.025025617,0
2054,1996,1996,-0.030586909,-0.000742218,0
2055,1996,1996,0.061050205,-0.010138395,0
2076,1996,1996,0.068102428,0.042009402,0
2085,1996,1996,-0.061587422,-0.00657471,0
2086,1996,1996,-0.087070178,0.003780911,0
2101,1996,1996,0.109357785,0.008955483,0
2111,1996,1996,0.057193727,0.011484889,0
2124,1996,1996,-0.486271761,0.000571338,0
2128,1996,1996,0.080406914,0.019903924,0
2138,1996,1996,-0.022525482,-0.004361853,0
2150,1996,1996,0.052624716,0.005502716,0
2154,1996,1996,-0.062271388,0.00597568,0
2169,1996,1996,0.055251897,0.003076924,0
2184,1995,1996,-0.061590398,-0.009243576,0
2189,1996,1996,0.023418629,0.007049159,0
2190,1996,1996,0.158988747,0.017206809,0
2193,1996,1996,0.053973483,0.003184331,0
2201,1995,1996,-0.389179498,-0.032716304,0
2213,1996,1996,0.02418292,0.001735859,0
2226,1996,1996,0.158836896,0.035646781,0
2230,1995,1996,-0.044806294,0.002115074,0
2255,1996,1996,0.275806411,0.007900825,0
2270,1996,1996,0.161922276,0.006769867,0
2282,1995,1996,-0.07532843,-0.014521506,0
2285,1996,1996,-0.008385813,-0.000746035,0
2290,1996,1996,-0.11159367,-0.008073929,0
2308,1996,1996,0.067859192,0.014577861,0
2312,1996,1996,0.280272428,0.025786258,0
2322,1996,1996,0.129197903,-0.08624173,0
2337,1996,1996,-0.053196612,-0.006739221,0
2346,1996,1996,0.042324283,-0.00167937,0
2352,1996,1996,0.201796842,-0.000233137,0
2356,1996,1996,0.387891874,0.030740736,0
2393,1996,1996,-0.020369148,0.007128743,0
2403,1996,1996,0.023531625,0.017030707,0
2433,1996,1996,0.156366136,0.035071224,0
2436,1995,1996,-0.087886845,-0.086531423,0
2437,1996,1996,0.079825602,0.008891115,0
2439,1996,1996,-0.161763276,-0.0138932,0
2444,1996,1996,-0.061073039,0.006168368,0
2448,1996,1996,0.041162415,0.014079273,0
2484,1996,1996,0.118047213,-0.001067098,0
2490,1996,1996,0.016376323,0.002896405,0
2498,1996,1996,0.054126571,-0.007303282,0
2504,1996,1996,-0.078191259,-0.018951774,0
2508,1996,1996,0.054937161,0.027593432,0
2518,1996,1996,0.084532149,0.005610936,0
2536,1995,1996,0.071227061,0.005560211,0
2538,1996,1996,-0.081877798,0.01906725,0
2556,1996,1996,-0.012879855,0.015076796,0
2562,1996,1996,-0.018539925,0.003940638,0
2574,1996,1996,0.116494191,0.009331737,0
2589,1996,1996,-0.0980627,0.033130929,0
2593,1996,1996,-0.227188606,-0.004188665,0
2596,1996,1996,0.263586594,0.007996935,0
2602,1996,1996,-0.060880573,-0.018253149,0
2615,1995,1996,0.490851096,0.035520937,0
2625,1996,1996,0.117441318,-0.033782151,0
2633,1996,1996,-0.02183432,-0.017804604,0
2663,1996,1996,0.111552829,0.014025734,0
2751,1996,1996,0.021939516,0.008334623,0
2771,1996,1996,0.039203846,0.017903561,0
2787,1996,1996,-0.03706059,0.011313702,0
2802,1995,1996,0.076825969,0.018058285,0
2807,1995,1996,-0.207816818,-0.001815476,0
2811,1996,1996,-0.072222509,-0.041236788,0
2812,1996,1996,0.054845982,-0.019713812,0
2817,1996,1996,-0.070011071,0.040398002,0
2818,1995,1996,0.011850434,-0.00749718,0
2845,1995,1996,0.00955334,0.007281495,0
2846,1996,1996,0.185174058,-0.008340001,0
2872,1996,1996,-0.023316476,-0.068465494,0
2888,1996,1996,0.019227017,-0.005489257,0
2916,1996,1996,0.071006269,0.025611782,0
2917,1996,1996,0.017393523,-0.008197391,0
2938,1995,1996,-0.009503987,-0.030552166,0
2953,1996,1996,0.014080482,0.013612774,0
2982,1996,1996,-0.046714196,0.005364819,0
2991,1996,1996,0.045232205,0.017561529,0
3007,1996,1996,-0.050226992,-0.005390989,0
3011,1996,1996,0.02032662,-0.002846514,0
3022,1996,1996,0.103698666,-0.000788095,0
3026,1996,1996,0.222872706,0.032361384,0
3031,1996,1996,-0.200497823,-0.12197849,0
3041,1996,1996,0.021500789,-0.004252859,0
3053,1996,1996,-0.0214113,-0.002738695,0
3054,1995,1996,-0.046248542,0.004276237,0
3062,1995,1996,0.035080352,0.00552397,0
3063,1995,1996,0.048271928,0.005507653,0
3087,1995,1996,0.01368257,-0.025921818,0
3093,1996,1996,0.020851203,0.004130548,0
3103,1996,1996,-0.051002167,0.004118052,0
3107,1996,1996,-0.042176752,0.005470548,0
3121,1996,1996,0.044980103,0.009359295,0
3126,1996,1996,-0.088068532,0.055221416,0
3144,1996,1996,0.000632865,0.017584685,0
3153,1996,1996,0.037997359,0.001331732,0
3157,1996,1996,0.273795314,0.016908729,0
3158,1996,1996,-0.253216709,-0.002554076,0
3170,1996,1996,0.035296052,0.012624768,0
3200,1996,1996,-0.049721761,0.009548076,0
3230,1996,1996,0.037338467,0.004807908,0
3246,1996,1996,0.108377159,0.005638525,0
3248,1996,1996,0.055579014,-0.055840887,0
3275,1996,1996,-0.004182572,-0.007715828,0
3278,1995,1996,0.018203917,0.009224773,1
3282,1996,1996,0.321829558,0.023444457,0
3310,1995,1996,0.106345373,0.046593625,0
3315,1996,1996,0.423947369,0.025294773,0
3333,1996,1996,0.034158865,0.018794227,0
3336,1995,1996,0.147103928,-0.03418304,0
3342,1996,1996,0.116510165,0.013694347,0
3362,1995,1996,0.062561584,0.00963221,0
3365,1996,1996,-0.123227297,-0.009889143,0
3366,1996,1996,0.281401622,-0.035032004,0
3416,1996,1996,0.236966504,0.008065193,0
3422,1996,1996,-0.008717148,0.001616935,0
3424,1996,1996,0.191482529,0.018786596,0
3426,1996,1996,0.018485124,-0.006501328,0
3480,1996,1996,0.153200833,0.029415855,0
3497,1996,1996,0.106896547,0.010703631,0
3502,1996,1996,0.010358181,-0.013489918,0
3505,1996,1996,-0.021690532,0.004566362,0
3524,1996,1996,-0.054017706,0.001641397,0
3532,1996,1996,-0.026817335,0.011661017,0
3570,1996,1996,-0.009052435,-0.000216551,0
3580,1996,1996,0.204182726,0.017669287,0
3607,1996,1996,0.073221487,-0.008407365,0
3612,1996,1996,-0.029406027,-0.027725872,0
3619,1996,1996,0.133408248,4.98E-05,0
3622,1995,1996,-0.237311806,-0.035413262,0
3647,1995,1996,0.083196704,0.011950856,0
3650,1996,1996,-0.030282229,0.009522908,0
3684,1996,1996,0.071221451,0.008035122,0
3705,1996,1996,0.24820344,-0.035492115,0
3707,1996,1996,0.040333935,0.00477001,0
3734,1996,1996,-0.03386257,0.006188205,0
3735,1996,1996,0.101092294,0.00712517,0
3736,1996,1996,-0.061740207,-0.006228356,0
3760,1996,1996,0.068393445,0.024765633,0
3761,1996,1996,0.052665088,-0.10288417,0
3776,1996,1996,-0.055784447,0.032007519,0
3785,1995,1996,-0.179292543,-0.05667039,0
3786,1996,1996,-0.170368328,0.001439339,0
3796,1995,1996,-0.228244936,-0.007631598,0
3798,1996,1996,0.094401728,0.009247497,0
3813,1995,1996,0.040028394,-0.004576283,0
3821,1995,1996,0.022718707,-0.01101113,0
3835,1996,1996,0.037023207,0.007997215,0
3851,1996,1996,-0.116152368,0.0004152,0
3863,1996,1996,-0.068821304,0.019711478,0
3911,1996,1996,0.018511552,0.009424997,0
3916,1996,1996,-0.072831255,-0.021198936,0
3918,1995,1996,0.31888269,0.017834647,0
3937,1996,1996,0.141764736,0.039433304,0
3946,1996,1996,0.036127247,0.0090286,0
3949,1996,1996,0.164689618,0.025438923,0
3955,1996,1996,0.284292306,0.005225087,0
3964,1995,1996,0.120464484,-0.007546111,0
3971,1996,1996,0.136956469,0.016680002,0
3980,1996,1996,-0.080327573,-0.000660865,0
4001,1996,1996,0.361201685,0.011949318,0
4016,1995,1996,0.097513634,0.008656719,0
4036,1996,1996,-0.025629667,0.005648439,0
4040,1996,1996,-0.06434947,-0.007359583,0
4050,1996,1996,0.034729032,0.004675856,0
4058,1996,1996,0.025435134,0.014028163,0
4060,1996,1996,-0.028894316,0.008152531,0
4062,1996,1996,-0.260593827,-0.005870228,0
4066,1996,1996,0.023566594,0.018435415,0
4069,1996,1996,0.055410943,0.003062939,0
4072,1996,1996,0.133899675,0.011167062,0
4073,1996,1996,0.050351352,0.012707801,0
4078,1996,1996,-0.047192935,-0.050003115,0
4087,1996,1996,0.013048526,0.013669587,0
4090,1995,1996,0.069403626,0.006256959,0
4105,1996,1996,-0.089855966,-0.018860612,0
4108,1996,1996,-0.07555123,0.006494878,0
4132,1995,1996,0.27477366,0.015151841,0
4145,1996,1996,-0.041487763,0.00347457,0
4194,1996,1996,0.164324319,0.014090849,0
4199,1996,1996,-0.037911169,0.009342901,0
4204,1996,1996,0.039702186,-0.018974289,0
4205,1996,1996,-6.33E-05,-0.033387117,0
4213,1996,1996,0.004972086,0.011831914,0
4223,1996,1996,-0.267076928,-0.082703322,0
4238,1996,1996,-0.077203933,-0.070561461,0
4251,1996,1996,0.122611958,0.006639551,0
4274,1995,1996,0.185643265,0.0109008,0
4279,1996,1996,-0.104116337,0.001281302,0
4321,1996,1996,0.016725855,0.005040933,0
4329,1996,1996,0.151127919,0.011712556,0
4367,1996,1996,-0.110844995,-0.000209455,0
4371,1996,1996,0.093962734,0.009588118,0
4372,1996,1996,0.376752827,0.023941705,0
4423,1996,1996,0.15015918,0.034762323,0
4443,1996,1996,-0.088636829,1.08E-05,0
4460,1996,1996,0.012506267,0.024341341,0
4462,1996,1996,-0.028760814,0.015642151,0
4467,1996,1996,-0.112458627,0.006128753,0
4476,1995,1996,0.194770768,-0.004058419,0
4479,1996,1996,-0.002393611,0.027195763,0
4494,1996,1996,-0.026473131,0.015489005,0
4498,1996,1996,0.050067498,-0.001464186,0
4503,1996,1996,0.05496851,0.010366254,0
4506,1996,1996,0.086064606,0.000354462,0
4510,1996,1996,-0.104388171,-0.005088703,0
4520,1996,1996,0.008812713,0.000571432,0
4546,1996,1996,0.148921358,0.045883432,0
4553,1996,1996,0.042398237,0.003270371,0
4560,1996,1996,-0.05980691,0.004530501,0
4598,1995,1996,0.00268244,0.007251366,0
4600,1996,1996,0.057152695,-0.013223584,0
4608,1996,1996,-0.017925592,0.001692861,0
4611,1995,1996,0.13190609,0.004544562,0
4635,1996,1996,0.123721104,0.004316494,0
4641,1996,1996,-0.103210546,-0.043582313,0
4719,1996,1996,-0.036393153,-0.038056765,0
4768,1995,1996,0.089949443,0.023528857,0
4769,1996,1996,0.063218359,0.004206708,0
4771,1996,1996,-0.006825864,-0.005420898,0
4802,1996,1996,0.069231177,0.008782501,0
4807,1995,1996,-0.255184196,-0.025881514,0
4809,1996,1996,0.091774909,-0.012511306,0
4817,1995,1996,0.028346061,0.008924211,0
4818,1996,1996,0.036764146,0.000157256,0
4819,1995,1996,-0.019758695,0.003030224,0
4834,1996,1996,-0.031609493,-0.01755761,0
4839,1996,1996,-0.052418299,0.025452675,0
4843,1995,1996,-0.113181893,0.000817254,0
4844,1996,1996,-0.044199155,-0.006223118,0
4850,1996,1996,0.010964709,-0.009460389,0
4864,1996,1996,0.022469156,0.005271473,0
4881,1996,1996,0.053311034,-0.000130082,0
4918,1996,1996,-0.03736833,0.008713368,0
4926,1996,1996,0.035043445,0.002610293,0
4936,1996,1996,0.127887198,0.006775299,0
4962,1996,1996,-0.076941409,-0.090148218,0
4988,1996,1996,0.050529967,0.008880489,0
4990,1995,1996,0.156187992,0.017274737,0
5014,1996,1996,-0.043343032,-0.019916028,0
5020,1996,1996,-0.000857086,0.001815629,0
5038,1996,1996,-0.036434578,0.009120987,0
5043,1996,1996,0.126637447,-0.042417299,0
5046,1996,1996,0.070169612,0.006080146,0
5047,1996,1996,0.001169548,0.006765939,0
5061,1996,1996,0.027795263,-0.05932989,0
5063,1996,1996,-0.090649892,0.004539399,0
5071,1995,1996,0.141745944,0.047507845,0
5073,1996,1996,-0.013481806,0.04279824,0
5087,1996,1996,0.031155286,0.005487642,0
5116,1996,1996,0.102169085,0.013748321,0
5125,1996,1996,-0.017514914,0.004551888,0
5134,1996,1996,0.039129003,0.006542775,0
5142,1995,1996,-0.112862916,0.000950361,0
5151,1995,1996,0.04137784,0.003661513,0
5161,1996,1996,-0.002784207,0.051244929,0
5169,1996,1996,0.177955085,0.019484075,0
5179,1996,1996,0.093261988,0.022476006,0
5181,1996,1996,0.023823558,0.017276417,0
5187,1996,1996,0.076441631,0.039490752,0
5211,1996,1996,0.002156377,0.009438546,0
5229,1996,1996,-0.069375479,0.004653242,0
5234,1996,1996,0.022617436,0.004509792,0
5237,1996,1996,-0.020925193,-0.005876154,0
5247,1996,1996,0.062560225,0.015646834,0
5252,1996,1996,0.183501932,0.03935555,0
5256,1996,1996,-0.037456593,0.003366954,0
5275,1995,1996,0.069144174,0.009355621,0
5301,1995,1996,0.181917041,0.005973471,0
5306,1996,1996,-0.025165517,-0.013574644,0
5374,1996,1996,0.039004222,-0.012727787,0
5377,1996,1996,0.017170096,0.007760436,0
5420,1996,1996,0.107838094,0.021285823,0
5439,1996,1996,-0.039947892,0.01121734,0
5458,1995,1996,-0.229273276,-0.086410142,0
5464,1996,1996,0.025609867,0.006977306,0
5465,1996,1996,0.019645569,-0.002841453,0
5475,1996,1996,-0.054336221,-0.021197297,0
5476,1996,1996,0.200891783,0.026033947,0
5485,1996,1996,-0.045455766,0.007195165,0
5492,1996,1996,0.23848912,0.005986257,0
5496,1996,1996,-0.010912186,-0.007512888,0
5505,1996,1996,0.226234614,0.024446171,0
5518,1996,1996,0.054092147,0.001202912,0
5539,1996,1996,0.021024594,-0.008437138,0
5560,1996,1996,0.232092754,0.043219354,0
5564,1995,1996,-0.09852025,-0.006467234,0
5572,1995,1996,0.015527026,0.004974939,0
5578,1996,1996,-0.178884034,-0.015394959,0
5581,1996,1996,0.079027996,0.026249254,0
5589,1996,1996,-0.051327181,-0.012101171,0
5597,1996,1996,0.116078858,0.01643423,0
5606,1996,1996,0.027818526,0.000305973,0
5626,1996,1996,-0.177728601,-0.040700175,0
5639,1996,1996,0.190005606,0.027816245,0
5643,1996,1996,0.105911181,0.00884348,0
5667,1996,1996,-0.029326568,0.036905795,0
5671,1996,1996,-0.056825794,0.001826355,0
5680,1995,1996,-0.054661495,-0.001456977,0
5686,1996,1996,0.054973933,-0.001043571,0
5690,1996,1996,-0.140837486,0.023228766,0
5693,1996,1996,0.040301988,0.009775182,0
5697,1996,1996,0.041474592,0.013702238,0
5709,1996,1996,0.048757234,-0.012160249,0
5726,1996,1996,0.040731846,0.010338848,0
5750,1996,1996,0.269318555,-0.009351531,0
5757,1996,1996,0.09139033,-0.004701238,0
5774,1995,1996,0.012044135,0.008743692,0
5782,1996,1996,0.018623732,0.028460534,0
5783,1996,1996,0.075169213,0.000531693,0
5791,1996,1996,0.107732436,-0.006438647,0
5824,1996,1996,0.039394784,0.002112513,0
5831,1996,1996,0.180468675,-0.015218806,0
5847,1996,1996,-0.007673728,-0.005077882,0
5860,1996,1996,-0.010786942,0.002804157,0
5862,1996,1996,0.002559264,0.005797459,0
5878,1996,1996,0.14164591,0.010661958,0
5885,1996,1996,0.11908677,-0.097855695,0
5903,1996,1996,-0.030953521,-0.004951204,0
5905,1996,1996,0.087096479,-0.003207234,0
5959,1996,1996,-0.037376588,0.016469382,0
5961,1996,1996,-0.075859071,0.000342687,0
5968,1996,1996,0.012122831,-0.003792165,0
5973,1996,1996,0.168724152,0.029325187,0
5978,1996,1996,0.212239289,-0.025545834,0
5980,1996,1996,-0.020824739,0.009938375,0
5987,1996,1996,0.16942513,0.020362262,0
6003,1995,1996,0.328866247,0.008628633,0
6008,1996,1996,0.098519981,0.044258486,0
6020,1996,1996,-0.290197688,-0.009188129,0
6025,1996,1996,0.137872055,0.01615718,0
6034,1996,1996,0.164024144,0.00859078,0
6036,1996,1996,-0.402123977,-0.12178966,0
6044,1996,1996,0.097139366,0.027299365,0
6066,1996,1996,-0.011565891,0.000483276,0
6074,1996,1996,-0.058520875,0.003609055,0
6078,1996,1996,-0.02134397,-0.009024377,0
6081,1996,1996,0.00266728,-0.025955286,0
6096,1996,1996,-0.019132826,0.001678804,0
6097,1996,1996,0.023164072,0.014344588,0
6102,1995,1996,-0.023006632,0.001618552,0
6104,1996,1996,0.090210372,-0.003570253,0
6109,1996,1996,0.011535078,0.019347079,0
6121,1995,1996,-0.075062251,-0.004348633,0
6127,1996,1996,0.016380321,-0.012337713,0
6136,1996,1996,0.004606438,0.008660647,0
6140,1995,1996,0.0593444,0.017551485,0
6152,1995,1996,-0.07662417,0.009439708,0
6158,1996,1996,0.19180816,0.007983623,0
6171,1996,1996,-0.006350973,0.002727784,0
6180,1996,1996,0.0616487,0.001121076,0
6196,1996,1996,-0.094188289,-0.000249275,0
6207,1996,1996,0.125559886,0.055061221,0
6213,1996,1996,-0.054503832,0.005821277,0
6216,1996,1996,-0.084791714,0.008202612,0
6217,1995,1996,-0.148676452,-0.090150379,0
6226,1996,1996,0.096225303,0.020935632,0
6242,1996,1996,0.153626315,-0.007809296,0
6266,1996,1996,0.168980185,0.01156706,0
6288,1996,1996,0.048348037,-0.014110618,0
6297,1996,1996,-0.106643614,-0.000852325,0
6301,1996,1996,-0.050917089,0.010486057,0
6304,1996,1996,0.254897275,0.007319908,0
6307,1995,1996,-0.109017716,-0.045808453,0
6326,1996,1996,-0.067668078,0.002660818,0
6331,1996,1996,0.284637815,0.016610138,0
6335,1996,1996,0.023633431,-0.004086417,0
6346,1995,1996,0.185979905,0.006087443,0
6357,1996,1996,0.112626524,0.015991973,0
6362,1996,1996,0.439991709,0.005695005,0
6370,1996,1996,-0.025601535,-0.031128859,0
6375,1996,1996,-0.05297228,0.013965286,0
6376,1995,1996,0.115085582,0.002055963,0
6379,1996,1996,-0.006213228,-0.001158646,0
6386,1996,1996,-0.192750822,-0.002248226,0
6403,1996,1996,-0.111451645,0.015957229,0
6416,1996,1996,-0.491957459,-0.15079138,0
6424,1996,1996,-0.04734342,-0.13990939,0
6433,1996,1996,0.148075338,0.005328157,0
6435,1996,1996,-0.044772541,0.007002492,1
6450,1996,1996,0.052949296,0.012097274,0
6461,1996,1996,0.015026454,0.005252864,0
6475,1996,1996,0.038777283,-0.016486062,0
6502,1996,1996,0.056794161,0.002393089,0
6507,1996,1996,0.336031958,0.019160626,0
6509,1996,1996,0.002772101,0.033687547,0
6527,1996,1996,-0.04193305,0.012839104,0
6529,1996,1996,0.022158752,-0.004519215,0
6531,1996,1996,0.108342452,0.010673519,0
6532,1996,1996,-0.125708241,0.012846122,0
6541,1996,1996,-0.045442791,0.000121598,0
6543,1995,1996,-0.076900272,0.004201887,0
6550,1996,1996,0.163541171,0.014650289,0
6552,1996,1996,-0.005120931,-0.006639886,0
6565,1996,1996,0.0706105,0.013821079,0
6573,1996,1996,-0.070673676,-0.024199512,0
6574,1996,1996,-0.013450257,0.02188522,0
6617,1996,1996,0.033245178,-0.003021762,0
6618,1996,1996,0.095121175,-0.004973661,0
6649,1996,1996,0.080049587,0.010830011,0
6669,1996,1996,-0.072141511,0.007467893,0
6678,1996,1996,0.049137237,-0.15549567,0
6701,1996,1996,0.096257581,0.007552248,0
6722,1996,1996,-0.066033264,0.016055025,0
6730,1996,1996,0.006424402,0.014885141,0
6731,1996,1996,0.090235676,0.006390947,0
6733,1995,1996,-0.135964969,-0.01106133,0
6737,1996,1996,-0.019023364,0.014054739,0
6765,1996,1996,0.00588149,0.007832485,0
6768,1996,1996,0.000505839,0.015670948,0
6774,1996,1996,-0.015561785,0.008228612,0
6785,1995,1996,0.117903927,0.015876722,0
6788,1996,1996,-0.107923401,0.008203033,0
6803,1996,1996,0.040028287,0.003616592,0
6821,1996,1996,-0.059437336,-0.030700067,0
6829,1995,1996,0.069476624,-0.005863624,0
6830,1996,1996,0.052849732,0.015697641,0
6831,1996,1996,0.008001034,0.002090381,0
6837,1996,1996,-0.009928298,-0.063082449,0
6845,1996,1996,-0.014507306,0.003279041,0
6865,1996,1996,-0.051784868,0.025372759,0
6876,1996,1996,0.092136757,0.012965433,0
6919,1996,1996,-0.046151967,0.028125305,0
6998,1995,1996,-0.034493335,0.00463226,0
7008,1996,1996,0.011714069,0.013546562,0
7017,1996,1996,-0.081070578,0.025034446,0
7022,1995,1996,0.039908451,0.003611384,0
7045,1995,1996,0.034860743,-0.001559327,0
7070,1995,1996,-0.025943677,0.017016517,0
7085,1996,1996,0.117826285,0.006487389,0
7086,1996,1996,0.051629724,-0.006230219,0
7099,1995,1996,-0.060095438,0.001208197,0
7107,1995,1996,0.009446174,-0.006113675,1
7116,1996,1996,0.141754791,0.002633947,0
7127,1995,1996,0.027521297,-0.00327928,0
7132,1996,1996,0.097935722,-0.001732061,0
7139,1996,1996,0.069017872,0.023218226,0
7146,1996,1996,0.041699783,-0.014262478,0
7152,1995,1996,-0.075622442,-0.074102126,0
7154,1996,1996,-0.016633369,0.003530237,0
7155,1996,1996,0.039026926,0.011941326,0
7159,1996,1996,0.055334353,0.017252408,0
7163,1996,1996,0.044407732,0.005418613,0
7171,1995,1996,-0.093974905,0.001221334,0
7180,1996,1996,0.01373755,0.007178411,0
7182,1996,1996,-0.035277505,0.003927936,0
7192,1996,1996,-0.274829094,-0.15402906,0
7199,1996,1996,-0.095593074,-0.036697954,0
7228,1995,1996,0.006168843,0.025345322,0
7229,1996,1996,0.050869867,0.05267106,0
7250,1995,1996,-0.047402426,0.013592851,0
7251,1996,1996,-0.060837018,-0.007260635,0
7254,1995,1996,0.061427285,0.01055305,0
7257,1996,1996,0.132039419,0.011851012,0
7260,1996,1996,0.033274474,0.020042552,0
7316,1995,1996,-0.387919363,-0.025347924,0
7331,1996,1996,0.28517287,-0.010102398,0
7341,1996,1996,-0.31293265,-0.084747694,0
7343,1996,1996,-0.020725471,-0.038797621,0
7401,1995,1996,0.34315082,0.032425761,0
7409,1996,1996,-0.004746802,0.021937041,0
7435,1996,1996,0.140595132,0.007582634,0
7448,1996,1996,-0.025318845,0.012914055,0
7469,1995,1996,-0.080919307,0.023441389,0
7475,1996,1996,0.044213006,0.011176542,0
7486,1995,1996,-0.289703929,-0.020184828,0
7503,1995,1996,-0.095969486,-0.025197765,0
7504,1996,1996,-0.154742116,-0.12833217,0
7506,1996,1996,-0.100030502,0.001040514,0
7515,1996,1996,-0.114266388,-0.073704585,0
7526,1995,1996,0.010387348,-0.02439427,0
7536,1996,1996,0.078329718,0.012621338,0
7556,1996,1996,-0.1763174,-0.004178501,0
7574,1996,1996,0.204811733,-0.013023146,0
7585,1996,1996,0.043849353,-0.005576239,0
7602,1996,1996,0.007898894,0.017673977,0
7620,1996,1996,0.009906482,0.019151725,0
7635,1996,1996,-0.084519694,-0.080366343,0
7636,1996,1996,0.204851038,-0.005137857,0
7637,1995,1996,0.038657697,-0.034691986,0
7640,1996,1996,0.077158241,-0.012554703,0
7679,1996,1996,-0.044497804,-0.005645698,0
7682,1996,1996,0.261815954,-0.018740457,0
7692,1996,1996,-0.034585612,-0.030038536,0
7718,1995,1996,0.09931564,0.00419547,0
7723,1995,1996,-0.058379591,0.015073189,0
7741,1996,1996,0.041789738,0.013371169,0
7750,1995,1996,0.177307132,0.006907162,0
7772,1995,1996,0.130501027,-0.005521923,0
7773,1996,1996,-0.119087786,-0.000581202,0
7799,1996,1996,-0.157766765,0.014757017,0
7809,1995,1996,-0.346942094,-0.15429001,0
7835,1996,1996,-0.049030447,0.036920641,0
7873,1996,1996,-0.097167697,-0.021788137,0
7875,1996,1996,0.024347689,0.005179667,0
7881,1996,1996,0.010543811,0.003976269,0
7882,1996,1996,-0.056730432,0.00708582,0
7906,1995,1996,0.199490922,0.027555792,0
7911,1996,1996,0.03955769,0.003323695,0
7912,1996,1996,0.025922106,0.019475793,0
7921,1996,1996,-0.051563222,0.010152412,0
7922,1995,1996,-0.086084357,-0.016117824,0
7923,1996,1996,0.001706321,0.005209966,0
7932,1995,1996,0.097160023,0.004878251,0
7936,1996,1996,0.0401051,0.034091212,0
7951,1995,1996,0.265061322,0.006191263,0
7967,1996,1996,0.028054629,-0.092475474,0
7980,1996,1996,0.015283693,0.005265255,0
7985,1996,1996,0.025952685,0.017271174,0
8017,1995,1996,0.023679289,0.030503543,0
8030,1996,1996,-0.080158374,-0.00115821,0
8046,1996,1996,0.049230338,0.000797033,0
8050,1996,1996,-0.033751877,0.002658241,0
8062,1996,1996,-0.141804561,-0.01106627,0
8067,1996,1996,-0.080768675,-0.002619604,0
8068,1996,1996,0.072212795,0.037537869,0
8079,1995,1996,-0.032157677,0.009540942,0
8092,1996,1996,-0.180152888,-0.015101799,0
8093,1996,1996,-0.066968749,0.005439392,0
8123,1996,1996,-0.04709272,-0.010892037,0
8128,1996,1996,-0.110773601,0.002464362,0
8133,1996,1996,0.11534133,0.004160101,0
8134,1996,1996,-0.161683266,-0.01206956,0
